ano,State,Value,mes_5_PRCP,mes_6_PRCP,mes_7_PRCP,mes_8_PRCP,mes_5_TMean,mes_6_TMean,mes_7_TMean,mes_8_TMean,mes_5_TMAX,mes_6_TMAX,mes_7_TMAX,mes_8_TMAX,mes_5_TMIN,mes_6_TMIN,mes_7_TMIN,mes_8_TMIN,mes_5_diff,mes_6_diff,mes_7_diff,mes_8_diff
1988,NEBRASKA,124.0,32.91609127496972,17.861518712877192,26.04450543884853,20.86302151558143,173.8291731045892,241.81317226512127,237.7759363377231,237.42626017760716,247.4601346572852,322.39678405003946,310.7668098491312,317.98044197379625,100.15957180555958,161.19163143221186,164.77773292698222,156.82701652626582,147.33452592345807,161.19005375342783,145.9574370592871,161.19709425204607
1989,NEBRASKA,121.0,16.670389670938512,32.00211850756232,21.963773094290197,24.628879067353903,154.85278118885228,192.9293332829293,242.71795597814483,225.17843718672515,233.7309189042702,266.93384052789963,314.96880208313604,294.9366512515651,75.96535471862647,118.97639678690211,170.45530106780726,155.41999536004326,157.72053942751583,147.84983961329493,144.50169220998245,139.5196842718191
1990,NEBRASKA,128.0,35.84851149978505,31.10448165838684,28.167853640654847,22.572529545131044,137.33784237800398,220.9394191367222,229.06121513919075,229.73084245635485,204.43301166634492,294.9703790914981,300.0341621943647,302.90138085305136,70.23809895319268,146.90695106031245,158.06703667145905,156.5644599478921,134.17435717005415,148.06483102587694,141.91405074566143,146.3271666665752
1991,NEBRASKA,127.0,40.19516960088748,30.372440267957074,16.949341704475376,12.442895573485586,166.43409095512249,225.6107635578456,238.68253883678327,231.52438039070216,229.38112669751783,289.2347448851729,313.83465839550075,306.8696748968296,103.47582787334308,161.9787076436908,163.49540516825502,156.1392099920857,125.88119369064978,127.25956258703664,150.33384504459875,150.71856736269544
1992,NEBRASKA,135.0,16.64727255692148,33.4850086290488,51.18253772704452,31.624601652890448,157.51184767258653,188.72018271127644,204.46300452741957,196.8607092027993,238.48985212452703,252.57777068663825,267.72564561741643,262.81538334966666,76.52229319034694,124.83874261073984,141.1736165371472,130.8726430104305,161.9560089038811,127.7100649062058,126.5199988090702,131.95956431365377
1993,NEBRASKA,104.0,32.80199657404846,47.84900427574363,73.85973422387222,34.280272818211515,148.71963382665209,189.84601291201415,220.29420675038045,219.8253203815949,216.7297732729008,255.5425823879792,278.9358975771988,283.2031653228552,80.70348503939728,124.10535590366956,161.6180155648643,156.46809246991717,136.03603225868562,131.40275918663147,117.3057756011487,126.6986460626958
1994,NEBRASKA,139.0,12.299239936613132,34.49277583380547,43.33828114022131,19.354470490633712,170.47271095059816,221.65317151059645,218.26750348199923,223.6588987567712,247.2874057338533,291.3140465730822,288.76290739794086,296.9650061820504,93.61356693510872,151.90466575708044,147.71631349644673,150.29590495698875,153.62719787598738,139.44929009871072,141.07264246721357,146.71139956830748
1995,NEBRASKA,111.0,57.97793872977471,23.271717312311683,17.637056982717603,21.114250837453618,119.25132748802044,197.751384989448,237.80760923016936,248.38340940872595,172.8079876855494,263.07517313521214,315.7757971513732,320.50118984442054,65.6606861258032,132.3884016739051,159.8801322437744,176.2356426220624,107.1753015552964,130.7011904881637,155.88923671467936,144.28823037184455
1996,NEBRASKA,143.0,54.40082514992053,28.588089395944632,28.14775738772794,35.01585558316625,139.80450340128405,212.94227926526167,223.45835619883545,217.32268628378537,193.87613833322357,280.955790083584,290.3405177724795,281.7712797988021,85.72451287478505,144.88001763860694,156.50724582993544,152.72654137703535,108.15116166527648,136.04564634627604,133.86991113419134,129.16880120533398
1997,NEBRASKA,132.0,23.545686898987267,30.28363350245963,21.682051256471837,23.049019830723623,133.14211966108056,212.6497462092884,238.23021177985572,220.13314350854463,208.08324824192908,283.61123078797374,309.46936624833927,287.08457685694464,58.173898442388015,141.669007022232,166.97570910048054,153.17324146027593,149.8953448963166,141.9134925739206,142.52482515284154,133.9290479964982
1998,NEBRASKA,145.0,24.360389616385888,42.55302010845948,35.16111332671411,24.54548439196355,171.07985067378235,188.8615999615369,243.4115952058754,232.8574312294777,246.4625400791452,258.6686199997031,306.1733403668146,301.71298581357803,95.65670327387927,119.03346382889023,180.6803755127048,163.99068642495263,150.78871387369475,139.5884906609761,125.46121159321052,137.72794449650638
1999,NEBRASKA,139.0,34.29235691694912,48.63942049194963,20.16950854201104,28.45230270704316,149.6918806769478,197.12833245816893,248.90102472901117,223.47999460438515,217.87203419323143,258.6773320134654,317.903032507446,293.74751152537755,81.51172292238849,135.621632968999,179.89163422232045,153.23256604639334,136.3521105259018,123.00265884434042,138.04026713993008,140.4765329665073
2000,NEBRASKA,126.0,21.539159018954752,25.863907513709627,30.71859374150864,11.001048043612396,167.88708819196668,201.28322500618063,241.70072648864524,249.0399115801016,243.3935636335464,280.84289843480866,312.0420845616643,325.0728796451027,92.3878540739579,121.77382737108,171.36704232579189,172.96616839145966,150.96712012861215,159.0266822245274,140.69083329450305,152.14040858457025
2001,NEBRASKA,147.0,43.43609703803602,19.217467852122844,31.09767529980143,18.98801631671788,157.73293376326717,205.91264908450196,253.23642115295468,235.0266060617443,224.7550731071093,278.8253518724288,320.4859512062502,311.3141059660782,90.72924744036736,132.99154393599213,185.95587668354932,158.7437309621876,134.02100439352253,145.8317950019755,134.56477026809517,152.55031753128318
2002,NEBRASKA,128.0,22.91431829874752,13.768665375680904,9.71458835076076,30.806970267380954,135.73296118038851,235.74619559064368,259.41714815306284,229.74714865553537,212.20570688809576,313.3644331352025,338.701082226579,304.0518391835992,59.22577853374605,158.12891736769248,180.16769554069012,155.41205175399477,152.99816635005217,155.20907688615395,158.46452257691195,148.60061103919608
2003,NEBRASKA,146.0,27.37735815402164,36.20727532484825,11.372964150114402,12.617438100580948,143.2209837812567,190.86211860593232,249.8113520687616,242.83957802210264,210.5961257015232,257.473001116372,330.05476426868296,321.1974785746182,75.887475703773,124.260971888087,169.5544826553295,164.496048459332,134.73893272115666,133.17174877536982,160.52480425900774,156.68623235806083
2004,NEBRASKA,166.0,29.8731677822152,26.511908506452688,37.85512951632669,11.634592942910096,158.44026617362263,186.12453471446608,222.00253709773568,204.20091883171628,233.43774634635471,254.9537244330303,290.8730089322721,280.6526726211906,83.42480186716158,117.2819105516671,153.11020794550038,127.76739306806223,149.97707345564112,137.67789185898442,137.79040442217823,152.86262096379068
2005,NEBRASKA,154.0,26.519767135213534,43.33439838629218,17.303061311143725,28.53242170301272,145.6803646469903,212.52816258975272,245.3793253820361,225.3866630768367,220.74551434495444,277.5626528489625,323.1997951249024,298.32228020777734,70.53930179732923,147.41483686787006,167.55083651113603,152.48905658789718,150.15298450233956,130.15923197169275,155.6622748632948,145.77849342335483
2006,NEBRASKA,152.0,11.841218357783887,27.58810412311991,18.432893860091223,35.95273673819732,163.03829307128166,222.8035874180479,253.95525418221865,227.8952739995033,243.23910783305283,301.18992626238014,331.5240925758588,297.86011481525577,82.78554994555462,144.41188189639337,176.41113394948945,157.92691438597274,160.4090523018205,156.7535242615082,155.0909629871543,139.94409147076558
2007,NEBRASKA,160.0,45.589775417482734,25.69883876001354,24.76243318541431,40.64991527899654,168.5228978315582,207.9515259679102,245.97151841747163,243.9994757257476,238.44099259486876,277.3516435957196,315.9858664890748,310.4246956049362,98.60778315972097,138.55190933507876,175.95323111052588,177.58304061360903,139.83853891207434,138.78380334107052,140.02719041001671,132.850668012296
2008,NEBRASKA,163.0,50.86212801781083,41.54846091375643,28.61394009776796,18.023537694368315,136.55530778973576,199.5185714474925,240.0475175527276,219.48949511188508,207.10085671008665,271.9212960558995,313.6149083327438,289.5674231126349,65.98016295248664,127.1165798755292,166.46006103298706,149.38971056328342,141.147199349392,144.81743003388527,147.11758270085127,140.11124510865747
2009,NEBRASKA,179.0,19.90549289528619,48.481759769123954,24.33909284438468,32.29177652815706,151.72217158739903,195.47335673145912,214.07717896748855,209.41768302010385,224.46511778156668,258.7564176455122,282.1241200894703,281.4644840811487,78.9749741802979,132.20197618922614,146.02124271093754,137.36471809316825,145.51685471418412,126.54585901962096,136.13302535705327,144.10004262070376
2010,NEBRASKA,166.0,27.16876387725465,65.20594098005473,34.68040028849838,26.54791558550953,132.43315568062513,205.49833287354247,232.44046343060413,233.58506573218705,198.1004407506185,271.64415285003696,297.80518219738474,307.5074912612001,66.67761652869127,139.36672563196163,167.0776113465066,159.65833929155627,131.50221894785466,132.26623547763498,130.73298019311588,147.84520922847753
2011,NEBRASKA,160.0,46.66238923724998,34.79153663596177,32.493480145425124,35.36653035813986,131.33438400869738,198.4089594332248,252.2834089548252,230.6589072430677,197.7798435854068,267.24243990928846,317.2248295767262,299.86507050451814,64.89950691663937,129.586648879978,187.33268915107925,161.46936630893833,132.8848847484602,137.6513947406524,129.91145948106455,138.38272925498617
2012,NEBRASKA,142.0,19.1357877738863,19.026868359770766,9.74339454279251,10.378159904651866,166.58898450489596,226.86515810835664,263.56642779150604,223.99926061003885,247.23337911510623,305.9941051238448,346.88119922154743,310.7830942737462,85.97759614547782,147.72836903285122,180.2545121930227,137.22404450177777,161.22940140950212,158.27357815101084,166.64911425183442,173.59534196923755
2013,NEBRASKA,169.0,44.89894138005633,21.42268970323715,18.06020006038641,24.83852626057679,149.09053549552615,207.4323406575241,230.88585944872975,233.533950551164,219.02593650291595,280.359001628783,300.7993185669616,300.43648263684213,79.18727128006346,134.48623697308307,160.98544793787133,166.61834660331513,139.81336246184924,145.84837658196278,139.7915789441055,133.82722948723674
2014,NEBRASKA,179.0,23.73376299361384,68.07363153893515,15.533166094100006,46.369707484355246,150.38507498372306,203.4937037715495,220.60009618307583,224.79948190398304,223.6637596278125,270.9190539582708,292.78258015995243,293.535056650709,77.09092029095437,136.08854334242258,148.4172125167396,156.07790486973303,146.58713263893694,134.81218406580098,144.36576733267253,137.4431540685001
2015,NEBRASKA,185.0,51.34856292701797,49.92532735334704,29.88857794225108,27.78778955425524,137.23762764667987,212.3910017527427,231.2689244775627,216.50015416201492,196.2817508915803,276.276897222626,301.01030717351244,288.81665300223744,78.2292549136749,148.4668501779096,161.53122420316672,144.18736869470334,118.01560820830306,127.83091592467312,139.4840695427709,144.63299768044502
2016,NEBRASKA,178.0,46.20161186511815,21.33128227378601,36.48952869500619,35.49027890274941,142.70555849891286,231.51699891503895,236.4259087986304,221.9946838356992,211.2075888618946,309.0103101940258,304.5824573478895,290.7340975121828,74.13493981801402,153.989862322719,168.253959812711,153.24844001182717,137.17021537127138,155.06726884527146,136.34459602729342,137.4940961185009
2017,NEBRASKA,181.0,47.22391446398315,19.76739207354417,26.38172636369139,38.27562213434212,141.398353493315,217.3663689131216,250.26804539797797,206.79258193028485,211.0641226383976,295.8668341715185,324.78248500867124,277.6024481874727,71.57890350410322,138.83833234455474,175.77319206980044,135.9334752458609,139.5994376215016,157.00517462364547,148.95364523573775,141.7060702203976
2018,NEBRASKA,192.0,37.37860832309606,48.51401684381702,40.80557033753935,27.43396460903092,178.88804583787825,226.13296704386752,232.14779967700983,217.2074180870484,249.08361596241775,294.8566415144536,297.665915600256,287.4849106654318,108.65269684927058,157.46155047380944,166.70385330195077,146.8922328055968,140.44256177649854,137.35182098702344,130.86335813465018,140.5923595433254
2019,NEBRASKA,182.0,62.725236035995714,39.74032754175558,38.5950320904948,49.01687679304566,122.9837056021514,202.34892096913163,238.3732643375857,221.1320123755627,184.55825732276787,272.0789545345361,304.458402349397,281.8941400319565,61.39108165335662,132.61188429784008,172.28149212124407,160.36454428178874,123.17679911664236,139.48297057262516,132.1733802000829,121.53493618754791
2020,NEBRASKA,180.0,39.83683112123671,24.841131332437087,41.70309353830467,8.750920983136282,140.34715960146025,233.03714063675977,242.51123362473595,234.4745962554136,203.7574237368305,308.21857407433,312.1134792106868,312.7696342450188,76.94255433310578,157.8405365589282,172.8891523617123,156.19054054025116,126.80921053670892,150.34162220878417,139.21439583336146,156.56287847689623
2021,NEBRASKA,194.0,35.55040128208591,22.20080962100439,22.951272871075897,32.16276537403101,147.44786134578513,229.0795173376728,240.1280105217924,236.4816431605592,212.0676742324341,306.0379872251052,309.3949257590163,311.64862130273525,82.86633421634093,152.09596267514553,170.85800471356626,161.32496530528206,129.19873531775136,153.96710932505454,138.54007408935016,150.31588256070478
2022,NEBRASKA,165.0,35.58604135633609,21.258148338521885,27.93240100415369,9.55092264605885,151.0282191125253,221.62413528019883,248.33382769348893,239.0540847982966,221.16082076389367,299.242977449365,321.6007282524609,319.1169885612796,80.89239412017677,143.94375850374988,175.054733665666,158.97880872858096,140.27164998469715,155.36075355289785,146.58075562763008,160.1734063386899
2023,NEBRASKA,184.0,33.48355173887656,31.454845495062056,38.81203001978336,25.804905714730616,169.27572639487454,212.92814501956576,229.07352451152988,233.57518198485445,242.4308074763768,283.9772747127459,297.5283342915748,307.5171408400423,96.11578966330724,141.90936578026398,160.5970353291402,159.6335998044914,146.33094356067556,142.03605133434834,136.95297836477934,147.88316436072606
1973,OHIO,80.0,34.72842885149069,46.07934782608696,38.04803372458103,26.38016466044137,141.69912666405006,218.56020204594364,228.3108827908325,225.3479741335826,196.3494400339441,280.1336038262337,287.50828521895403,285.5864850560816,87.03000535959535,156.98408761416405,169.12684677601814,165.13131035149797,109.33756328441228,123.15048461166198,118.3806524057486,120.42752165063914
1974,OHIO,75.0,40.739526240233246,36.63117002514166,14.393340270551509,50.029396705748496,149.8282291130101,190.2906763470449,225.09764471803783,217.9756362768645,212.9556344013654,250.5135490285949,296.71544207986943,280.7679483840774,86.72695689510205,130.07996122895207,153.4504585209627,155.2164740112062,126.23020515317052,120.44491086443686,143.310989188512,125.52242341348584
